country,state,city,station,last_update,pollutant_id,latitude,longitude,pollutant_min,pollutant_max,pollutant_avg,pollution_avg
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",01-06-2026 17:00:00,NO2,26.86812,81.005119,9.0,11.0,10.0,9.49
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",01-06-2026 17:00:00,PM2.5,13.164544,80.26285,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",01-06-2026 17:00:00,PM2.5,12.920984,77.584908,17.0,61.0,40.0,36.69039623908664
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",01-06-2026 17:00:00,CO,18.536457,73.805454,24.0,50.0,35.0,36.09039623908664
India,Bihar,Patna,"Samanpura, Patna - BSPCB",01-06-2026 17:00:00,SO2,25.596727,85.085624,4.0,6.0,5.0,4.95
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",01-06-2026 17:00:00,NH3,28.2068,76.7997,9.0,26.0,19.0,15.78
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",01-06-2026 17:00:00,PM2.5,19.10078,72.87462,15.0,28.0,21.0,19.21
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",01-06-2026 17:00:00,PM10,27.169338,78.03582,48.0,121.0,78.0,77.46
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",01-06-2026 17:00:00,PM10,28.58028,77.233829,57.0,115.0,76.0,80.47
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",01-06-2026 17:00:00,PM2.5,22.49929,88.36917,41.0,52.0,45.0,45.14
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",01-06-2026 17:00:00,SO2,13.164544,80.26285,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",01-06-2026 17:00:00,SO2,28.83526,78.7446,24.0,28.0,26.0,26.84
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",01-06-2026 17:00:00,CO,13.164544,80.26285,11.0,37.0,12.0,21.5
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",01-06-2026 17:00:00,NO2,12.9352049,77.6814488,3.0,20.0,8.0,12.12
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",01-06-2026 17:00:00,PM2.5,13.0246342,77.5080115,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",01-06-2026 17:00:00,PM2.5,26.446912,91.439057,18.0,70.0,61.0,40.95
India,Maharashtra,Beed,"Bir, Beed - MPCB",01-06-2026 17:00:00,CO,18.988474,75.753873,14.0,22.0,18.0,16.65
India,Delhi,Delhi,"Rohini, Delhi - DPCC",01-06-2026 17:00:00,NH3,28.732528,77.11992,6.0,9.0,7.0,7.72
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",01-06-2026 17:00:00,NH3,20.939198,77.765701,5.0,7.0,6.0,5.98
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",01-06-2026 17:00:00,OZONE,19.235581,73.159121,11.0,76.0,59.0,46.3
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",01-06-2026 17:00:00,NH3,26.0881305,87.93840336,3.0,3.0,3.0,3.01
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",01-06-2026 17:00:00,PM10,28.710508,77.249485,84.0,145.0,108.0,116.92
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",01-06-2026 17:00:00,PM2.5,19.2268427,73.0788456,2.0,36.0,10.0,18.35
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",01-06-2026 17:00:00,CO,25.0328,85.41948,38.0,44.0,41.0,41.47
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",01-06-2026 17:00:00,NO2,29.61075,74.283608,6.0,279.0,23.0,78.53
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",01-06-2026 17:00:00,PM10,19.000083,72.813993,34.0,59.0,46.0,47.15
India,Punjab,Patiala,"Model Town, Patiala - PPCB",01-06-2026 17:00:00,SO2,30.349388,76.366642,18.0,44.0,28.0,28.59
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pimpri-Chinchwad - IITM",01-06-2026 17:00:00,CO,18.60577,73.749976,4.0,67.0,8.0,27.77
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",01-06-2026 17:00:00,CO,20.719516,77.000253,18.0,20.0,18.0,19.26
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",01-06-2026 17:00:00,PM2.5,22.06156703,85.47409613,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",01-06-2026 17:00:00,OZONE,28.422681,77.148944,2.0,127.0,84.0,74.45
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-06-2026 17:00:00,OZONE,28.695381,77.181665,7.0,59.0,45.0,43.23039623908664
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",01-06-2026 17:00:00,PM2.5,17.393559,78.339194,52.0,80.0,64.0,64.43
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",01-06-2026 17:00:00,NO2,17.429398,78.569354,12.0,17.0,13.0,14.44
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",01-06-2026 17:00:00,PM2.5,21.001264,75.565602,38.0,63.0,50.0,48.5
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",01-06-2026 17:00:00,CO,26.428282,80.327067,32.0,34.0,34.0,33.1
India,Haryana,Jind,"Police Lines, Jind - HSPCB",01-06-2026 17:00:00,OZONE,29.307814,76.337619,50.0,80.0,61.0,64.86
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",01-06-2026 17:00:00,PM10,22.18972222,84.86277778,69.0,76.0,72.0,70.81
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",01-06-2026 17:00:00,PM10,19.0364585,72.8954371,28.0,52.0,40.0,39.48
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",01-06-2026 17:00:00,NH3,25.5626095,84.663264,2.0,2.0,2.0,2.07
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",01-06-2026 17:00:00,OZONE,22.7605581,88.3617589,9.0,39.0,30.0,30.55
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB",01-06-2026 17:00:00,CO,28.61119,77.34206,31.0,42.0,35.0,36.31
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",01-06-2026 17:00:00,SO2,28.593883,76.270653,10.0,12.0,11.0,11.1
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",01-06-2026 17:00:00,PM10,23.59315,72.372792,63.0,182.0,113.0,102.9
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",01-06-2026 17:00:00,CO,17.429398,78.569354,26.0,36.0,30.0,29.63
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",01-06-2026 17:00:00,SO2,13.0052189,80.2398125,4.0,6.0,5.0,4.93
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",01-06-2026 17:00:00,PM10,18.530085,73.849598,38.0,61.0,49.0,49.1
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",01-06-2026 17:00:00,NH3,17.528544,78.286195,3.0,5.0,4.0,3.77
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",01-06-2026 17:00:00,CO,23.218135,79.95777,44.0,94.0,50.0,64.05
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",01-06-2026 17:00:00,NO2,22.5687319,88.2797276,20.0,143.0,47.0,73.37
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",01-06-2026 17:00:00,OZONE,27.571409,77.655757,15.0,16.0,15.0,15.78
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",01-06-2026 17:00:00,NO2,25.344694,72.626208,2.0,33.0,9.0,16.96
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",01-06-2026 17:00:00,CO,25.435774,75.644272,9.0,70.0,30.0,32.53
India,Delhi,Delhi,"Mundka, Delhi - DPCC",01-06-2026 17:00:00,CO,28.684678,77.076574,4.0,80.0,77.0,29.03
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",01-06-2026 17:00:00,CO,23.50016,80.23284,24.0,38.0,31.0,28.99
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",01-06-2026 17:00:00,SO2,19.222279,72.957979,8.0,13.0,10.0,10.18
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",01-06-2026 17:00:00,PM2.5,28.557054,77.453663,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",01-06-2026 17:00:00,OZONE,19.000083,72.813993,9.0,21.0,16.0,13.19
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",01-06-2026 17:00:00,CO,19.16485,73.23409,34.0,45.0,38.0,38.03
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",01-06-2026 17:00:00,NH3,21.6439,85.599355,2.0,3.0,2.0,2.11
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",01-06-2026 17:00:00,NH3,11.258242,77.552761,1.0,2.0,1.0,1.29
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",01-06-2026 17:00:00,PM2.5,16.5150833,80.5181667,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Delhi,Delhi,"Pusa, Delhi - IITM",01-06-2026 17:00:00,PM2.5,28.63611,77.173332,16.0,84.0,41.0,42.41
India,Delhi,Delhi,"Narela, Delhi - DPCC",01-06-2026 17:00:00,SO2,28.822836,77.101981,7.0,78.0,18.0,24.93
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",01-06-2026 17:00:00,NO2,16.316553,80.413302,20.0,57.0,33.0,34.53832102081934
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",01-06-2026 17:00:00,NO2,30.075911,78.2859547,4.0,5.0,4.0,4.23
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",01-06-2026 17:00:00,NO2,22.51106,88.35142,21.0,97.0,53.0,51.88
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",01-06-2026 17:00:00,NH3,15.411456,75.638133,5.0,7.0,5.0,6.05
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",01-06-2026 17:00:00,OZONE,22.7524,75.8872,12.0,17.0,14.0,14.8
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",01-06-2026 17:00:00,CO,23.707909,86.41467,37.0,40.0,40.0,38.66
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IITM",01-06-2026 17:00:00,CO,28.6245479,77.3577104,18.0,26.0,22.0,22.22
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-06-2026 17:00:00,CO,28.695381,77.181665,26.0,48.0,31.0,33.98
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",01-06-2026 17:00:00,PM10,15.3714823,75.1160168,47.0,56.0,55.0,51.59
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",01-06-2026 17:00:00,CO,28.60909,77.0325413,1.0,30.0,4.0,11.22
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",01-06-2026 17:00:00,NH3,19.710842,77.151824,2.0,2.0,2.0,2.06
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",01-06-2026 17:00:00,CO,30.075911,78.2859547,37.0,37.0,37.0,36.91
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",01-06-2026 17:00:00,PM2.5,29.931624,73.864511,18.0,80.0,32.0,44.16
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",01-06-2026 17:00:00,NO2,28.570173,76.933762,18.0,72.0,34.0,38.02
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",01-06-2026 17:00:00,NH3,19.0632143,72.8456324,1.0,11.0,8.0,5.87
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",01-06-2026 17:00:00,OZONE,25.44919916,81.82735986,18.0,26.0,20.0,23.1
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",01-06-2026 17:00:00,OZONE,17.544899,78.486949,13.0,33.0,22.0,23.34
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",01-06-2026 17:00:00,NO2,28.56789,77.250515,21.0,83.0,42.0,42.43
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",01-06-2026 17:00:00,PM2.5,26.90723,80.98579,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",01-06-2026 17:00:00,NH3,27.23711,78.01936,2.0,2.0,2.0,2.01
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",01-06-2026 17:00:00,CO,25.859655,85.77944,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",01-06-2026 17:00:00,NO2,27.19412,77.96237,20.0,21.0,20.0,20.17
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",01-06-2026 17:00:00,PM2.5,26.1403345,85.3650192,33.0,62.0,49.0,46.93
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",01-06-2026 17:00:00,PM10,21.6439,85.599355,37.0,63.0,49.0,48.08
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",01-06-2026 17:00:00,PM2.5,19.87562,75.38731,8.0,66.0,42.0,29.85
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",01-06-2026 17:00:00,NO2,28.725645,77.749675,24.0,28.0,25.0,26.9
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",01-06-2026 17:00:00,PM2.5,23.264759,77.381568,20.0,67.0,41.0,38.61
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",01-06-2026 17:00:00,SO2,19.863756,75.321188,7.0,32.0,16.0,17.3
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",01-06-2026 17:00:00,SO2,28.685382,77.453839,8.0,45.0,17.0,24.51
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",01-06-2026 17:00:00,NH3,26.470859,74.646594,7.0,13.0,11.0,9.55
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",01-06-2026 17:00:00,NO2,28.646233,77.358075,30.0,66.0,45.0,45.37
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",01-06-2026 17:00:00,NH3,26.906111,80.948222,9.0,18.0,14.0,12.93
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",01-06-2026 17:00:00,PM10,30.736056,76.209694,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",01-06-2026 17:00:00,SO2,21.6439,85.599355,5.0,12.0,8.0,7.55
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",01-06-2026 17:00:00,SO2,19.1135051,73.008978,15.0,17.0,17.0,15.85
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",01-06-2026 17:00:00,PM10,34.031606,75.009712,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",01-06-2026 17:00:00,NH3,17.585705,78.126199,2.0,7.0,3.0,4.02
India,Delhi,Delhi,"ITO, Delhi - CPCB",01-06-2026 17:00:00,CO,28.628624,77.24106,39.0,57.0,45.0,48.02
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",01-06-2026 17:00:00,CO,19.2268427,73.0788456,8.0,22.0,9.0,13.02
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",01-06-2026 17:00:00,PM10,14.675886,77.593027,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",01-06-2026 17:00:00,OZONE,26.843698,75.766894,55.0,137.0,120.0,91.21
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",01-06-2026 17:00:00,OZONE,19.309073,73.057223,12.0,52.0,41.0,37.16039623908664
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",01-06-2026 17:00:00,NH3,28.060249,76.113115,5.0,6.0,5.0,5.9
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",01-06-2026 17:00:00,NO2,28.557054,77.453663,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",01-06-2026 17:00:00,NH3,25.301778,82.996789,1.0,1.0,1.0,1.0
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",01-06-2026 17:00:00,NO2,19.175,72.9419,12.0,15.0,13.0,13.52
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",01-06-2026 17:00:00,PM10,23.107969,72.574648,69.0,109.0,90.0,86.65
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",01-06-2026 17:00:00,SO2,23.81748678,79.446246,46.0,57.0,51.0,51.92
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",01-06-2026 17:00:00,PM10,27.168897,78.37696,26.0,56.0,40.0,36.53158495634654
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",01-06-2026 17:00:00,PM2.5,25.892357,86.590325,3.0,262.0,88.0,76.18
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",01-06-2026 17:00:00,OZONE,25.771061,73.340227,5.0,63.0,38.0,37.26
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",01-06-2026 17:00:00,OZONE,14.465052,78.824187,18.0,20.0,20.0,19.43
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",01-06-2026 17:00:00,PM2.5,22.410802,73.097923,23.0,70.0,42.0,44.43
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",01-06-2026 17:00:00,OZONE,28.6514781,77.1473105,11.0,69.0,49.0,51.67
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",01-06-2026 17:00:00,SO2,23.020509,72.579261,3.0,6.0,4.0,3.92
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",01-06-2026 17:00:00,OZONE,21.258815,81.578979,12.0,43.0,26.0,29.33
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",01-06-2026 17:00:00,CO,25.339605,74.618883,6.0,37.0,23.0,18.0
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",01-06-2026 17:00:00,OZONE,22.06156703,85.47409613,14.0,16.0,15.0,15.59
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",01-06-2026 17:00:00,NH3,28.557054,77.453663,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Maharashtra,Pimpri-Chinchwad,"Bhosari,Pimpri-Chinchwad - IITM",01-06-2026 17:00:00,OZONE,18.640051,73.848956,14.0,33.0,28.0,25.31
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",01-06-2026 17:00:00,NH3,11.55358,76.55521,1.0,2.0,2.0,1.22
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",01-06-2026 17:00:00,CO,25.5803419,91.8942571,10.0,45.0,11.0,18.55
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",01-06-2026 17:00:00,PM10,21.001264,75.565602,38.0,88.0,62.0,58.21
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",01-06-2026 17:00:00,PM2.5,19.16485,73.23409,38.0,62.0,50.0,49.05
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",01-06-2026 17:00:00,SO2,25.610369,85.132568,1.0,21.0,11.0,9.49
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",01-06-2026 17:00:00,CO,18.530085,73.849598,32.0,55.0,44.0,39.9
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",01-06-2026 17:00:00,CO,28.5918245,77.2273074,13.0,21.0,16.0,15.91
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",01-06-2026 17:00:00,PM10,26.83399722,80.8917361,20.0,123.0,66.0,54.81
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",01-06-2026 17:00:00,PM10,24.041198,74.780702,49.0,126.0,89.0,81.75
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",01-06-2026 17:00:00,OZONE,18.459883,73.852193,1.0,25.0,17.0,13.43
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",01-06-2026 17:00:00,SO2,24.885261,72.857549,2.0,5.0,4.0,2.89
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",01-06-2026 17:00:00,SO2,22.1910172,83.5197009,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",01-06-2026 17:00:00,PM10,25.560083,87.553265,19.0,52.0,33.0,31.990792478173272
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",01-06-2026 17:00:00,CO,20.24079,85.836784,54.0,88.0,73.0,66.52
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",01-06-2026 17:00:00,PM2.5,19.1653323,72.922099,1.0,8.0,3.0,3.83
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",01-06-2026 17:00:00,NO2,28.493624,77.201159,3.0,25.0,10.0,10.75
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",01-06-2026 17:00:00,OZONE,17.72,83.3,9.0,71.0,52.0,47.63
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",01-06-2026 17:00:00,NH3,22.368195,82.746431,1.0,1.0,1.0,1.0
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",01-06-2026 17:00:00,PM10,19.175,72.9419,19.986568166554736,56.69778374748153,35.03962390866353,35.039623908663515
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",01-06-2026 17:00:00,OZONE,16.486692,80.699436,38.0,38.0,38.0,38.58
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",01-06-2026 17:00:00,NO2,22.7084,75.8815,4.0,11.0,8.0,6.95
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",01-06-2026 17:00:00,CO,25.599486,85.113666,69.0,102.0,84.0,84.24
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",01-06-2026 17:00:00,PM2.5,28.1485564,77.3320667,48.0,52.0,50.0,49.94
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",01-06-2026 17:00:00,OZONE,17.528544,78.286195,24.0,36.0,32.0,28.73
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",01-06-2026 17:00:00,NO2,11.55358,76.55521,14.0,29.0,26.0,22.34
India,Delhi,Delhi,"JNU, Delhi - DPCC",01-06-2026 17:00:00,OZONE,28.540721,77.168544,4.0,28.0,19.0,14.33
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",01-06-2026 17:00:00,CO,28.4501238,77.0263051,64.0,114.0,91.0,84.93
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",01-06-2026 17:00:00,NO2,29.966942,76.875879,16.0,22.0,19.0,19.0
